date,author,old_ticker,new_ticker,company_name,reasoning,processed_at
2019-12-09,Siren81,PYX,PYYX,PYXUS INTERNATIONAL INC,"The best matching ticker for 'PYXUS INTERNATIONAL INC' is 'PYYX' as it has a similar name and specifically references 'Pyxus International, Inc.', despite being on the PNK exchange. No other matching tickers were found.",2025-02-09 12:09:11.616463
2019-12-05,zbeex,FDJ:FP,FDJ:FP,La Française des jeux,"La Française des jeux (French for 'The French Games') is the national lottery of France and is publicly traded under the ticker FDJ on Euronext Paris, making FDJ:FP the appropriate ticker symbol.",2025-02-09 12:09:11.616463
2019-12-05,punchcardtrader,BITA,BITA,BITAUTO HOLDINGS LTD -ADR,"BITAUTO HOLDINGS LTD -ADR is associated with the ticker BITA, which indicates it is likely listed on an exchange. As there are no conflicting results or indications of privatization, BITA is selected as the best matching ticker.",2025-02-09 12:09:11.616463
2019-12-04,cfavenger,MCC,MCC,MEDLEY CAPITAL CORP,"The company name 'MEDLEY CAPITAL CORP' matches the ticker 'MCC', indicating that it is publicly traded.",2025-02-09 12:09:11.616463
2019-12-02,Rearden,HIIQ,HIIQ,HEALTH INSURANCE INNOVATIONS,The company 'HEALTH INSURANCE INNOVATIONS' is best matched with the ticker 'HIIQ' as it is the original ticker used for this publicly traded company.,2025-02-09 12:09:11.616463
2019-11-27,venetian,VIAB,VIAB,VIACOM INC,"Viacom Inc. operates under the ticker symbol 'VIAB' but was rebranded as Paramount Global. None of the alternatives match Viacom Inc.'s rebranding, the closest being '0A65.IL' for Paramount Global. Since both refer to the same entity after rebranding, 'VIAB' remains the best match.",2025-02-09 12:09:11.616463
2019-11-26,Sandrokottos,GREENPANEL.NS,GREENPANEL.NS,Greenpanel Industries,The ticker 'GREENPANEL.NS' matches the company name 'Greenpanel Industries' and is listed on the National Stock Exchange of India (NSI). It is the largest exchange option available in the results.,2025-02-09 12:09:11.616463
2019-11-26,u0422811,VCP.L,VCP.L,Victoria PLC,"The ticker 'VCP.L' directly matches the provided company name 'Victoria PLC', and it is listed on the London Stock Exchange (LSE), which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2019-11-20,OKDA66,SEP.DU,SEP.DU,SECURE ENERGY SERVICES INC,"The ticker 'SEP.DU' matches the company name 'SECURE ENERGY SERVICES INC' directly and is listed on the DUS exchange, which I selected as it represents the company's main listing.",2025-02-09 12:09:11.616463
2019-11-20,NPComplete,AYX,AYX,ALTERYX INC,"The provided ticker 'AYX' matches the company name 'ALTERYX INC', indicating that this is the correct publicly traded company.",2025-02-09 12:09:11.616463
2019-11-16,MickyS,4CN.MU,4CN.MU,CentralNic,"4CN.MU is the ticker for CentralNic Group Plc, and it is listed on the Munich exchange (MUN), which is the largest exchange available among the results provided.",2025-02-09 12:09:11.616463
2019-11-15,yarak775,TMV1.BE,TMV1.BE,TeamViewer AG,The ticker TMV1.BE directly matches the provided company name 'TeamViewer AG' and is listed on the Berlin Exchange which is one of the largest exchanges available for this company.,2025-02-09 12:09:11.616463
2019-11-13,angus309,ABBN.SW,ABBN.ST,ABB LTD,"ABB Ltd is best matched with the ticker ABBN.ST as it is listed on the Stockholm Stock Exchange, which is more prominent compared to the other exchanges listed (EBS, PNK, BER, and MUN). This makes ABBN.ST the largest and most relevant exchange for this company.",2025-02-09 12:09:11.616463
2019-11-12,aprovecha413,SDCCQ,SDCCQ,SMILEDIRECTCLUB INC,"The ticker 'SDCCQ' corresponds directly to 'SmileDirectClub, Inc.', indicating that it is the best match for the provided company name.",2025-02-09 12:09:11.616463
2019-11-11,ad17,BG.VI,BG.VI,Bawag Group,"The specified ticker 'BG.VI' for Bawag Group cannot be directly matched to any of the provided ticker symbols. Therefore, since none of the potential matches are relevant, I will claim 'BG.VI_UNKNOWN' to indicate no valid results.",2025-02-09 12:09:11.616463
2019-11-11,mko2016,FAGR.BR,FAGR.BR,Fagron,"Fagrons' primary listing on the Brussels exchange is FAGR.BR, making it the best match among the options.",2025-02-09 12:09:11.616463
2019-11-07,Mostly_Ugly,TUPBQ,TUPBQ,TUPPERWARE BRANDS CORP,"TUPBQ is the ticker symbol for Tupperware Brands Corporation, found on the OEM exchange, which is the only result available. Therefore, it is the best match for the company name.",2025-02-09 12:09:11.616463
2019-11-07,MickyS,64K.MU,64K.MU,Volex,"The ticker '64K.MU' matches the company name 'Volex PLC' and is listed on the MUN exchange, which is the exchange with the highest profile in the results provided.",2025-02-09 12:09:11.616463
2019-11-06,elehunter,WBD,WBD,DISCOVERY INC,"The symbol 'WBD' corresponds to Warner Bros. Discovery, Inc., which matches the company name 'DISCOVERY INC'. This is the most recognized ticker for the company and is listed on the National Market System (NMS), the largest exchange with the best liquidity and visibility.",2025-02-09 12:09:11.616463
2019-11-05,savvystockguy,WRK,WRK_UNKNOWN,WESTROCK CO,"The results provided do not match the company 'WESTROCK CO' with the ticker 'WRK'. Instead, they refer to 'Westrock Coffee Company', which is a different entity. Therefore, no suitable match was found.",2025-02-09 12:09:11.616463
2019-11-03,Thor25,SHOP,SHOP,SHOPIFY INC,"The ticker 'SHOP' corresponds directly to 'Shopify Inc.' traded on the NYSE (NYQ), which is the largest exchange mentioned in the results.",2025-02-09 12:09:11.616463
2019-11-02,puppyeh,SDF.DE,SDF.DE,K+S Aktiengesellschaft,"SDF.DE is the main ticker for K+S Aktiengesellschaft on the German exchange, which is the largest exchange where K+S Aktiengesellschaft is listed. The other tickers are valid but are either on smaller exchanges or represent the same company in a different format.",2025-02-09 12:09:11.616463
2019-10-31,zyos,SPTO.JK,SPTO.JK,Surya Pertiwi,"The company 'Surya Pertiwi' matches the ticker 'SPTO.JK', which corresponds to PT Surya Pertiwi Tbk listed on the Jakarta Stock Exchange (JKT). This is the best matching ticker.",2025-02-09 12:09:11.616463
2019-10-22,marwari25,NUCLEUS.NS,NUCLEUS.NS,Nucleus Software Exports,"Nucleus Software Exports Limited is listed on the NSI (National Stock Exchange of India) with the ticker NUCLEUS.NS, which is the largest exchange available compared to BSE.",2025-02-09 12:09:11.616463
2019-10-21,marwari25,ECLERX.NS,ECLERX.NS,eClerx Services,"eClerx Services Limited is listed on both the NSE (ECLERX.NS) and BSE (ECLERX.BO), but the NSE is the larger exchange.",2025-02-09 12:09:11.616463
2019-10-20,surfer,PRTY,PRTY_UNKNOWN,PARTY CITY HOLDCO INC,"No results appear to match the company 'PARTY CITY HOLDCO INC', therefore the ticker is marked as PRTY_UNKNOWN.",2025-02-09 12:09:11.616463
2019-10-19,erst1071,MARL-AMS,MARL-AMS_UNKNOWN,Marel,No suitable matches for 'Marel' or a close enough variant in the provided results.,2025-02-09 12:09:11.616463
2019-10-19,erst1071,TXG.TO,TXG.TO,TOREX GOLD RESOURCES INC,"TXG.TO represents Torex Gold Resources Inc. on the Toronto Stock Exchange, which is the largest exchange in the provided options and directly matches the company name.",2025-02-09 12:09:11.616463
2019-10-18,milehigh,NOA.TO,NOA.TO,NORTH AMERICAN CONST GRP LTD,"The ticker NOA.TO matches the company name 'NORTH AMERICAN CONST GRP LTD', which is identified as 'North American Construction Group Ltd.' on the Toronto Stock Exchange (TOR). This is the only available matching result.",2025-02-09 12:09:11.616463
2019-10-18,M0scowMule,TAST,TAST,CARROLS RESTAURANT GROUP INC,"The company name 'CARROLS RESTAURANT GROUP INC' corresponds directly to the ticker 'TAST', making it the best match.",2025-02-09 12:09:11.616463
2019-10-18,Jumbos02,CMD,CMD,CANTEL MEDICAL CORP,"The company name 'CANTEL MEDICAL CORP' matches the ticker 'CMD', which is the correct ticker symbol for this company.",2025-02-09 12:09:11.616463
2019-10-18,rosco37,AMA.AX,AMA.AX,AMA Group Limited,"The best matching ticker is AMA.AX as it directly corresponds to 'AMA Group Limited' listed on the ASX, which is the largest exchange in the results provided.",2025-02-09 12:09:11.616463
2019-10-17,NYsu21,APG,APG,API Group Corp,"APG is the ticker symbol for APi Group Corporation, which is listed on the NYSE (NYQ). It is the largest exchange option available among the results.",2025-02-09 12:09:11.616463
2019-10-13,nychrg,IAA,IAA,IAA INC,"The provided ticker 'IAA' corresponds to the company 'IAA INC', indicating a direct match.",2025-02-09 12:09:11.616463
2019-10-10,heffer504,NVTA,NVTA,INVITAE CORP,"The provided ticker 'NVTA' corresponds directly to 'INVITAE CORP', which is publicly traded on the NASDAQ.",2025-02-09 12:09:11.616463
2019-10-09,altaloma,NO,NO,Norwegian Energy Company ASA,"The ticker 'NO' matches the company name 'Norwegian Energy Company ASA', indicating that it is the correct ticker symbol for this publicly traded entity.",2025-02-09 12:09:11.616463
2019-10-08,mpk391,TVK.TO,TVK.TO,TERRAVEST INDUSTRIES INC,"The ticker TVK.TO matches the company name 'TERRAVEST INDUSTRIES INC' exactly and is listed on the Toronto Stock Exchange (TOR), which is the largest exchange among the available options.",2025-02-09 12:09:11.616463
2019-10-08,Enright,BAM,BAM,Brookfield Asset Management,"Brookfield Asset Management Ltd. is listed under the ticker BAM on the New York Stock Exchange (NYQ), which is the largest exchange among the results provided. This match accurately identifies the company.",2025-02-09 12:09:11.616463
2019-10-08,twentyfour7,6465.T,6465.T,Hoshizaki,"The ticker '6465.T' corresponds to Hoshizaki Corporation listed on the JPX (Japan Exchange), which is the largest exchange among the options provided. It is the most relevant match to the company name 'Hoshizaki'.",2025-02-09 12:09:11.616463
2019-10-07,HTC2012,NK.PA,NK.PA,Imerys,"The best match is NK.PA, which corresponds to Imerys S.A. listed on the Paris exchange (PAR). This is the most prominent exchange among the available options.",2025-02-09 12:09:11.616463
2019-10-02,milehigh,PDLI,PDLI,PDL BIOPHARMA INC,"The company name 'PDL BIOPHARMA INC' directly corresponds to the ticker 'PDLI', indicating that this is the correct match. Additionally, 'PDLI' is associated with a known exchange, confirming it is not privatized.",2025-02-09 12:09:11.616463
2019-09-29,casper719,TMCXW,TMCXW,TRINITY MERGER CORP,"The provided ticker 'TMCXW' is associated with TRINITY MERGER CORP, which appears to be the most direct match based on the company name.",2025-02-09 12:09:11.616463
2019-09-27,Siren81,CEQP.P,CEQP.P,CRESTWOOD EQUITY PARTNERS LP,"The company 'CRESTWOOD EQUITY PARTNERS LP' matches the provided ticker 'CEQP.P', indicating that it is a publicly traded entity and the ticker is correctly associated with this company on the largest exchange.",2025-02-09 12:09:11.616463
2019-09-24,repetek827,VNTRF,VNTRF,VENATOR MATERIALS PLC,"The ticker 'VNTRF' corresponds directly to the company 'VENATOR MATERIALS PLC', indicating it is the correct match. Although it is listed on OEM, the direct match makes it the best selection.",2025-02-09 12:09:11.616463
2019-09-17,mitc567,WIMHY,WIMHY,WILLIAM HILL PLC,"WILLIAM HILL PLC is a well-known gaming and betting company, and WIMHY is its most recognized ticker symbol on the over-the-counter market.",2025-02-09 12:09:11.616463
2019-09-17,rtrdtx,PKDC,PKDC,PARKER DRILLING CO,"Parker Drilling Company is listed with the ticker PKDC on the OEM exchange, matching the provided company name directly.",2025-02-09 12:09:11.616463
2019-09-17,jamal,WH,WH,WYNDHAM DESTINATIONS INC,"The ticker WH corresponds to Wyndham Hotels & Resorts, Inc., which has a direct connection to the name 'WYNDHAM DESTINATIONS INC'. While 'Wyndham Destinations' is primarily focused on vacation ownership and timeshare properties, it is closely related to the Wyndham brand, which is included in the name of the best-matched ticker.",2025-02-09 12:09:11.616463
2019-09-16,coalone,FRGI,FRGI,FIESTA RESTAURANT GROUP INC,"The company name matches the ticker symbol as FIESTA RESTAURANT GROUP INC is commonly known by the ticker FRGI. Additionally, there are no indicators that the company has been privatized.",2025-02-09 12:09:11.616463
2019-09-15,carbone959,CLUB,CLUB,TOWN SPORTS INTL HOLDINGS,"The provided ticker 'CLUB' corresponds to 'TOWN SPORTS INTL HOLDINGS', as it is publicly traded on the largest exchange based on available data.",2025-02-09 12:09:11.616463
2019-09-13,bdad,PKDC,PKDC,PARKER DRILLING CO,The ticker 'PKDC' matches the company name 'Parker Drilling Company' and is listed on the OEM exchange. This indicates that it is the correct and relevant ticker.,2025-02-09 12:09:11.616463
2019-09-12,punchcardtrader,CYOU,CYOU_UNKNOWN,CHANGYOU.COM LTD,"No results appear to match 'CHANGYOU.COM LTD' or the ticker 'CYOU', indicating it may not be publicly listed.",2025-02-09 12:09:11.616463
2019-09-11,Trajan,0R9H.L,0R9H.L,Banca sistema SpA,"The ticker '0R9H.L' corresponds directly to 'Banca Sistema S.p.A.' and is listed on the London Stock Exchange (LSE), which is a prestigious major exchange. Although there are other tickers available, '0R9H.L' directly matches the company name.",2025-02-09 12:09:11.616463
2019-09-10,surf1680,1045.HK,1045.HK,APT Satellite,"1045.HK directly matches the company name 'APT Satellite' and is listed on the Hong Kong Exchange, which is the largest exchange among the provided options.",2025-02-09 12:09:11.616463
2019-09-09,Jumpman23,AUTO.L,AUTO.L,Auto Trader Group Plc,"The ticker AUTO.L corresponds to Auto Trader Group Plc and is listed on the London Stock Exchange (LSE), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2019-09-08,straw1023,AENA.MC,AENA.MC,aena,"AENA.MC is the primary ticker for Aena S.M.E., S.A. on the MCE (Madrid Stock Exchange), which is the largest exchange listed here.",2025-02-09 12:09:11.616463
2019-09-08,apacs,MRTX,MRTX,MIRATI THERAPEUTICS INC,"The ticker 'MRTX' directly corresponds to 'MIRATI THERAPEUTICS INC', indicating it is a publicly traded company on the largest exchange available.",2025-02-09 12:09:11.616463
2019-09-07,skimmer610,LNDC,LNDC,LANDEC CORP,"Given the company name 'LANDEC CORP' and the provided ticker 'LNDC', the direct match to its ticker suggests it is publicly listed and has not been privatized.",2025-02-09 12:09:11.616463
2019-09-04,andrew152,IVREF,IVREF,INOVALIS REAL ESTATE INVT TR,"The ticker IVREF corresponds to Inovalis Real Estate Investment Trust, which matches the provided company name 'INOVALIS REAL ESTATE INVT TR' closely. Since it is listed on the PNK exchange, it is the best available match.",2025-02-09 12:09:11.616463
2019-09-04,singletrack,1881-JP,1881-JP,Nippo Corporation,"Nippo Corporation is a public company listed on the Tokyo Stock Exchange, and the ticker '1881-JP' matches the common format for Japanese stock tickers.",2025-02-09 12:09:11.616463
2019-09-03,u0422811,STAF.L,STAF.L,Staffline Group PLC,"The ticker 'STAF.L' directly matches the company name 'Staffline Group PLC' and is listed on the London Stock Exchange (LSE), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2019-09-03,ATM,SVMK,SVMK,SVMK INC,"SVMK INC is directly associated with the ticker symbol SVMK, indicating it is a publicly traded company on a recognized exchange.",2025-02-09 12:09:11.616463
2019-08-29,treetop333,0100.hk,0100.hk,Clear Media,"The provided ticker '0100.hk' is directly associated with 'Clear Media', making it the best matching ticker.",2025-02-09 12:09:11.616463
2019-08-28,cubbie,INDV,INDV,INDIVIOR PLC,The ticker 'INDV' is the best match as it directly corresponds to 'INDIVIOR PLC' and is listed on the largest exchange (NMS) compared to other options.,2025-02-09 12:09:11.616463
